id, movie, segment_length, buffer_size, adaptation, representation, max_br, lr, mlbs, delay, jitter, bandwidth, avg_response_t, avg_throughput, buffer_underrruns, stall_time, initial_delay, total_time
1735, stalingrad, 10, 12, False, 2, 0, 2.4, 50, 0, 0, 9500, 7.6197689942, 9058798, 0, 0, 7.4429090023, 70.443267107
1736, stalingrad, 2, 16, False, 2, 0, 2.4, 5, 0, 0, 9000, 1.87728308837, 8583071, 0, 0, 1.86560511589, 61.8662180901
1737, need4speed, 6, 12, False, 2, 0, 9.6, 50, 0, 0, 15000, 2.3253838857, 14284868, 0, 0, 2.59575104713, 80.4582400322
1738, need4speed, 2, 4, False, 2, 0, 9.6, 50, 0, 0, 9000, 1.87379770894, 8581263, 0, 0, 2.5423989296, 65.2338209152
1739, need4speed, 10, 4, False, 2, 0, 0.3, 5, 0, 0, 8500, 7.67630442977, 8113710, 0, 0, 7.58325004578, 75.8163239956
173, transformers, 10, 16, False, 2, 0, 19.2, 30, 0, 0, 9000, 20.2989225728, 3879363, 2, 67.7028367519, 20.3928260803, 151.096248865
1740, stalingrad, 10, 16, False, 2, 0, 0.3, 50, 0, 0, 8000, 9.0405019692, 7635202, 0, 0, 8.82589387894, 71.826253891
1741, need4speed, 2, 12, False, 2, 0, 4.8, 50, 0, 0, 10000, 1.68753290176, 9528703, 0, 0, 2.2892370224, 64.28982687
1742, stalingrad, 10, 4, False, 2, 0, 14.4, 50, 0, 0, 9500, 7.61663617407, 9062472, 0, 0, 7.44039011002, 71.8223052025
1743, transformers, 10, 4, False, 2, 0, 19.2, 50, 0, 0, 9000, 9.68152131353, 7884648, 0, 0, 9.42150402069, 72.4218630791
1744, stalingrad, 10, 4, False, 2, 0, 4.8, 30, 0, 0, 8000, 9.04199273246, 7633831, 0, 0, 8.83144903183, 71.8318052292
1745, stalingrad, 10, 4, False, 2, 0, 9.6, 30, 0, 0, 9500, 7.61611996378, 9063193, 0, 0, 7.43623113632, 71.8201100826
1746, stalingrad, 10, 12, False, 2, 0, 2.4, 50, 0, 0, 15000, 4.82967942102, 14291730, 0, 0, 4.7170920372, 71.8899879456
1747, need4speed, 6, 4, False, 2, 0, 0, 30, 0, 0, 15000, 2.32544687589, 14284823, 0, 0, 2.59432888031, 80.4570298195
1748, need4speed, 2, 16, False, 2, 0, 0.6, 30, 0, 0, 15000, 1.12728015838, 14263900, 0, 0, 1.52992296219, 64.744508028
1749, transformers, 10, 12, False, 2, 0, 2.4, 50, 0, 0, 9500, 8.44257484164, 9064825, 0, 0, 8.73206305504, 71.7324171066
174, need4speed, 2, 12, False, 2, 0, 14.4, 30, 0, 0, 9500, 1.86847429891, 8672170, 0, 0, 3.01655507088, 65.0168969631
1750, transformers, 2, 12, False, 2, 0, 4.8, 50, 0, 0, 10000, 1.87249309222, 9531180, 0, 0, 1.90780806541, 61.9084320068
1751, transformers, 2, 16, False, 2, 0, 0, 30, 0, 0, 9000, 2.07999941508, 8580335, 1, 3.5669631958, 2.11949896812, 65.6869642735
1752, need4speed, 2, 16, False, 2, 0, 0.3, 50, 0, 0, 9000, 1.87397383105, 8580731, 0, 0, 2.54336714745, 64.5439531803
1753, transformers, 2, 4, False, 2, 0, 0.3, 50, 0, 0, 8500, 2.20144215425, 8106673, 2, 7.12348413467, 2.24325799942, 69.3674268723
1754, stalingrad, 6, 4, False, 2, 0, 19.2, 5, 0, 0, 9500, 36.9995365654, 938466, 7, 412.093858957, 35.9105660915, 489.277328968
1755, need4speed, 2, 4, False, 2, 0, 9.6, 50, 0, 0, 10000, 1.68722644929, 9530115, 0, 0, 2.28881883621, 65.1115148067
1756, need4speed, 10, 12, False, 2, 0, 0.3, 5, 0, 0, 10000, 6.52667835355, 9542665, 0, 0, 6.44566988945, 75.2390449047
1757, need4speed, 10, 12, False, 2, 0, 19.2, 5, 0, 0, 9000, 75.5412347615, 826265, 4, 470.864387274, 69.4698970318, 582.973955154
1758, transformers, 2, 12, False, 2, 0, 0.3, 5, 0, 0, 8500, 2.2017537276, 8105591, 2, 6.81734609604, 2.24406003952, 69.0621671677
1759, need4speed, 2, 4, False, 2, 0, 19.2, 5, 0, 0, 9500, 19.1041094488, 881688, 15, 511.73289752, 20.5209488869, 594.254875898
175, need4speed, 6, 12, False, 2, 0, 1.2, 5, 0, 0, 8500, 4.09440986315, 8112556, 0, 0, 4.56768012047, 80.7962629795
1760, transformers, 6, 12, False, 2, 0, 14.4, 5, 0, 0, 9500, 19.77022389, 1982385, 7, 187.209974766, 19.5824580193, 267.579119921
1761, need4speed, 2, 4, False, 2, 0, 0.6, 5, 0, 0, 10000, 1.68723038704, 9530283, 0, 0, 2.2894961834, 65.1113562584
1762, stalingrad, 2, 12, False, 2, 0, 2.4, 5, 0, 0, 8500, 1.98734025955, 8107579, 0, 0, 1.97374391556, 61.9744110107
1763, need4speed, 10, 12, False, 2, 0, 4.8, 50, 0, 0, 8000, 8.1532407403, 7639110, 0, 0, 8.04986596107, 72.0502369404
1764, transformers, 2, 4, False, 2, 0, 1.2, 30, 0, 0, 8500, 2.20131617387, 8106912, 2, 7.119358778, 2.24321103096, 69.3637261391
1765, stalingrad, 10, 16, False, 2, 0, 14.4, 50, 0, 0, 15000, 4.88931611606, 14130698, 0, 0, 4.71769499779, 71.8888249397
1766, transformers, 10, 16, False, 2, 0, 9.6, 5, 0, 0, 8000, 15.2495405674, 5069636, 2, 36.7296493053, 16.0204880238, 115.750842094
1767, stalingrad, 6, 16, False, 2, 0, 19.2, 30, 0, 0, 9500, 9.52732995578, 4118556, 4, 55.0712659359, 8.676404953, 133.748058796
1768, stalingrad, 6, 4, False, 2, 0, 4.8, 30, 0, 0, 8000, 4.52045481546, 7634940, 0, 0, 4.50043821335, 74.5010342598
1769, transformers, 6, 16, False, 2, 0, 0, 50, 0, 0, 10000, 4.01178664821, 9538593, 0, 0, 3.73748493195, 73.7381188869
176, stalingrad, 6, 4, False, 2, 0, 2.4, 5, 0, 0, 9000, 4.01881458078, 8588013, 0, 0, 4.00270581245, 74.4818856716
1770, transformers, 10, 12, False, 2, 0, 0.3, 5, 0, 0, 7000, 11.4491445678, 6684507, 1, 5.30367183685, 11.843214035, 74.843791008
1771, need4speed, 6, 12, False, 2, 0, 2.4, 30, 0, 0, 9500, 3.66409902573, 9065312, 0, 0, 4.08895993233, 80.7142629623
1772, transformers, 10, 16, False, 2, 0, 0.3, 50, 0, 0, 15000, 5.35244648797, 14299046, 0, 0, 5.53863501549, 70.2534918785
1773, need4speed, 6, 16, False, 2, 0, 14.4, 5, 0, 0, 10000, 17.4683082898, 1955977, 7, 167.696951866, 19.3387849331, 250.620476961
1774, need4speed, 6, 4, False, 2, 0, 4.8, 30, 0, 0, 9000, 3.86874195735, 8585985, 0, 0, 4.3175508976, 80.7552478313
1775, transformers, 10, 4, False, 2, 0, 0.6, 5, 0, 0, 8500, 9.43223411696, 8113668, 0, 0, 9.75387811661, 72.7542390823
1776, stalingrad, 10, 4, False, 2, 0, 19.2, 5, 0, 0, 8000, 76.9184438501, 906148, 3, 413.091645956, 71.341219902, 547.433471918
1777, stalingrad, 10, 4, False, 2, 0, 2.4, 5, 0, 0, 10000, 7.41423937253, 9312820, 0, 0, 7.06734204292, 71.8333830833
1778, transformers, 10, 4, False, 2, 0, 19.2, 5, 0, 0, 9000, 91.0661871093, 840838, 3, 487.86741066, 95.6010270119, 646.468981981
1779, transformers, 6, 4, False, 2, 0, 0.3, 5, 0, 0, 7000, 5.72569605282, 6683128, 1, 10.0263838768, 5.33084392548, 85.3579847813
177, stalingrad, 2, 16, False, 2, 0, 19.2, 5, 0, 0, 8500, 19.035011816, 888680, 15, 475.861285925, 35.2154128551, 563.59126997
1780, need4speed, 10, 12, False, 2, 0, 1.2, 50, 0, 0, 7000, 9.31611695886, 6685247, 1, 11.4705169201, 9.1956140995, 84.6671879292
1781, stalingrad, 2, 12, False, 2, 0, 9.6, 30, 0, 0, 8000, 2.11114668051, 7631764, 2, 4.29801011086, 2.0977230072, 66.3965249062
1782, stalingrad, 10, 4, False, 2, 0, 0.6, 30, 0, 0, 9500, 7.61787291936, 9061526, 0, 0, 7.43576598167, 71.8180770874
1783, stalingrad, 2, 12, False, 2, 0, 0, 5, 0, 0, 10000, 1.69044641654, 9531778, 0, 0, 1.67982411385, 61.6805071831
1784, transformers, 6, 16, False, 2, 0, 4.8, 50, 0, 0, 9000, 4.4556620121, 8588692, 0, 0, 4.1463341713, 74.1470382214
1785, need4speed, 6, 16, False, 2, 0, 0, 30, 0, 0, 15000, 2.32525169055, 14285562, 0, 0, 2.59273004532, 80.4553301334
1786, need4speed, 2, 4, False, 2, 0, 4.8, 30, 0, 0, 7000, 2.40704394925, 6680016, 4, 11.3706054688, 3.26664280891, 76.6388969421
1787, stalingrad, 2, 12, False, 2, 0, 19.2, 30, 0, 0, 7000, 4.36450704734, 3993713, 11, 66.9458010197, 5.40572977066, 132.35243082
1788, stalingrad, 6, 4, False, 2, 0, 14.4, 30, 0, 0, 9000, 4.10018464497, 8427501, 0, 0, 4.00605392456, 74.4851901531
1789, transformers, 10, 12, False, 2, 0, 9.6, 5, 0, 0, 10000, 13.6990400042, 5661480, 1, 26.8781840801, 15.0180931091, 104.896855116
178, transformers, 6, 12, False, 2, 0, 9.6, 50, 0, 0, 8500, 4.73647691522, 8073391, 0, 0, 4.39051103592, 74.3912410736
1790, stalingrad, 10, 16, False, 2, 0, 0.3, 5, 0, 0, 10000, 7.23321768216, 9542858, 0, 0, 7.06436514854, 71.8286211491
1791, stalingrad, 10, 12, False, 2, 0, 2.4, 5, 0, 0, 10000, 7.23228492056, 9544021, 0, 0, 7.06295800209, 71.8310921192
1792, stalingrad, 2, 12, False, 2, 0, 9.6, 30, 0, 0, 7000, 2.44473583698, 6609213, 4, 12.5148999691, 2.39698505402, 74.9129757881
1793, need4speed, 6, 16, False, 2, 0, 19.2, 50, 0, 0, 8000, 4.55010905266, 7338734, 0, 0, 5.05662488937, 80.0573198795
1794, transformers, 6, 12, False, 2, 0, 19.2, 30, 0, 0, 15000, 8.84705422606, 4586743, 4, 47.4554636478, 11.4116790295, 128.868139029
1795, transformers, 6, 12, False, 2, 0, 19.2, 50, 0, 0, 8500, 4.85420899732, 7924409, 0, 0, 4.39189600945, 74.3926000595
1796, transformers, 2, 12, False, 2, 0, 0.6, 50, 0, 0, 8000, 2.33857879639, 7631061, 3, 10.8023469448, 2.38460183144, 73.1878809929
1797, transformers, 10, 4, False, 2, 0, 0, 50, 0, 0, 7000, 11.4488908904, 6684556, 1, 5.30602908134, 11.8400228024, 74.8409278393
1798, need4speed, 10, 4, False, 2, 0, 0.6, 50, 0, 0, 9000, 7.24886015058, 8591763, 0, 0, 7.1541929245, 75.5945448875
1799, need4speed, 6, 16, False, 2, 0, 4.8, 5, 0, 0, 8000, 4.51008132299, 7450501, 0, 0, 4.85233187675, 79.8527798653
179, need4speed, 10, 4, False, 2, 0, 9.6, 50, 0, 0, 15000, 4.3548592627, 14301741, 0, 0, 4.29995512962, 74.1613061428
1800, need4speed, 10, 4, False, 2, 0, 9.6, 50, 0, 0, 10000, 6.52489835024, 9544965, 0, 0, 6.43779182434, 75.2348279953
1801, stalingrad, 10, 16, False, 2, 0, 14.4, 30, 0, 0, 7000, 11.0312814031, 6263120, 1, 11.2460858822, 11.9757080078, 86.222766161
1802, stalingrad, 6, 16, False, 2, 0, 19.2, 50, 0, 0, 9500, 3.99109406131, 8689013, 0, 0, 3.7906191349, 73.7912061214
1803, stalingrad, 10, 16, False, 2, 0, 0.3, 5, 0, 0, 9500, 7.61358523369, 9066161, 0, 0, 7.43459486961, 70.4349527359
1804, transformers, 6, 4, False, 2, 0, 19.2, 5, 0, 0, 9500, 43.3693404198, 887228, 7, 498.42142272, 38.758769989, 573.282503128
1805, transformers, 2, 4, False, 2, 0, 9.6, 5, 0, 0, 8500, 3.86215593815, 4717469, 9, 51.215523243, 5.68367099762, 116.900495052
1806, need4speed, 10, 16, False, 2, 0, 0.6, 5, 0, 0, 10000, 6.52524584532, 9544999, 0, 0, 6.44054603577, 75.2397391796
1807, stalingrad, 6, 4, False, 2, 0, 4.8, 50, 0, 0, 15000, 2.41624440466, 14283918, 0, 0, 2.40519213676, 74.6881802082
1808, need4speed, 6, 16, False, 2, 0, 4.8, 50, 0, 0, 10000, 3.48125406901, 9541511, 0, 0, 3.88310480118, 80.6773338318
1809, need4speed, 2, 16, False, 2, 0, 2.4, 30, 0, 0, 10000, 1.68720016941, 9530121, 0, 0, 2.28966808319, 64.2903110981
180, need4speed, 10, 12, False, 2, 0, 2.4, 30, 0, 0, 9000, 7.24786141515, 8592882, 0, 0, 7.15228486061, 71.1529788971
1810, need4speed, 6, 4, False, 2, 0, 0.6, 5, 0, 0, 8500, 4.09424648285, 8112845, 0, 0, 4.56629705429, 80.7942781448
1811, transformers, 6, 16, False, 2, 0, 0.3, 30, 0, 0, 10000, 4.01004999025, 9542442, 0, 0, 3.73354101181, 73.7338910103
1812, transformers, 10, 4, False, 2, 0, 14.4, 30, 0, 0, 15000, 6.63549154145, 11709046, 0, 0, 6.1429579258, 69.1433000565
1813, need4speed, 2, 12, False, 2, 0, 0, 30, 0, 0, 8500, 1.98302117471, 8108180, 0, 0, 2.68603491783, 64.686691761
1814, transformers, 6, 12, False, 2, 0, 0.6, 30, 0, 0, 9500, 4.22094811712, 9065342, 0, 0, 3.93055701256, 73.9311900139
1815, need4speed, 10, 4, False, 2, 0, 1.2, 30, 0, 0, 8500, 7.6738692224, 8115822, 0, 0, 7.57447290421, 75.8061869144
1816, transformers, 6, 16, False, 2, 0, 19.2, 50, 0, 0, 15000, 2.80709731579, 13686537, 0, 0, 2.69528698921, 74.8695750237
1817, transformers, 10, 16, False, 2, 0, 19.2, 50, 0, 0, 15000, 6.2509567397, 12442507, 0, 0, 6.38161802292, 69.3820128441
1818, stalingrad, 6, 12, False, 2, 0, 4.8, 5, 0, 0, 10000, 3.66215106419, 9432020, 0, 0, 3.59992909431, 74.529074192
1819, need4speed, 10, 4, False, 2, 0, 0.6, 5, 0, 0, 15000, 4.35412603617, 14303334, 0, 0, 4.30011701584, 74.1652228832
181, stalingrad, 10, 4, False, 2, 0, 0.3, 50, 0, 0, 9500, 7.61430699485, 9065188, 0, 0, 7.43896603584, 71.823428154
1820, transformers, 2, 4, False, 2, 0, 14.4, 5, 0, 0, 15000, 7.9147487243, 2498223, 14, 171.114947319, 8.35054397583, 239.467576027
1821, transformers, 2, 12, False, 2, 0, 0.3, 5, 0, 0, 9500, 1.9699256897, 9058767, 0, 0, 2.00999712944, 62.0106010437
1822, stalingrad, 6, 4, False, 2, 0, 1.2, 30, 0, 0, 9500, 3.80748416696, 9064524, 0, 0, 3.79047608376, 74.5077731609
1823, stalingrad, 10, 16, False, 2, 0, 0.6, 5, 0, 0, 15000, 4.82921385765, 14293342, 0, 0, 4.71698594093, 71.8920030594
1824, need4speed, 2, 16, False, 2, 0, 0.3, 5, 0, 0, 8000, 2.10698832235, 7631155, 1, 2.12394189835, 2.85458803177, 66.9789438248
1825, need4speed, 2, 4, False, 2, 0, 0, 50, 0, 0, 8000, 2.10708458962, 7630985, 1, 2.12280082703, 2.85665893555, 66.9797399044
1826, transformers, 10, 4, False, 2, 0, 9.6, 50, 0, 0, 8500, 9.43385539736, 8112217, 0, 0, 9.75347089767, 72.7538347244
1827, need4speed, 10, 16, False, 2, 0, 0, 50, 0, 0, 9000, 7.24891072512, 8591741, 0, 0, 7.15426397324, 71.1550369263
1828, need4speed, 10, 12, False, 2, 0, 4.8, 30, 0, 0, 9000, 7.24737775326, 8593731, 0, 0, 7.15545105934, 71.155837059
1829, stalingrad, 2, 12, False, 2, 0, 0.3, 30, 0, 0, 8000, 2.11148224672, 7630833, 2, 4.30863595009, 2.09758710861, 66.407058239
182, need4speed, 10, 12, False, 2, 0, 0.6, 50, 0, 0, 15000, 4.35530257225, 14300079, 0, 0, 4.30035591125, 74.1650817394
1830, stalingrad, 2, 12, False, 2, 0, 19.2, 30, 0, 0, 9000, 4.37482773463, 3960948, 13, 66.3582661152, 4.90960907936, 129.902698994
1831, stalingrad, 6, 12, False, 2, 0, 9.6, 50, 0, 0, 9500, 3.80700361729, 9065800, 0, 0, 3.78711414337, 74.5019202232
1832, transformers, 6, 16, False, 2, 0, 9.6, 50, 0, 0, 7000, 5.72495194844, 6683772, 1, 9.82825994492, 5.32947421074, 85.1586351395
1833, stalingrad, 6, 16, False, 2, 0, 0.3, 30, 0, 0, 9000, 4.01844995362, 8588780, 0, 0, 3.99733996391, 73.9980559349
1834, need4speed, 2, 16, False, 2, 0, 2.4, 5, 0, 0, 8000, 2.10706528541, 7631095, 1, 2.12185287476, 2.85917901993, 66.9818820953
1835, transformers, 2, 16, False, 2, 0, 9.6, 30, 0, 0, 8500, 2.20075289408, 8108805, 2, 6.78673934937, 2.24508595467, 69.0319809914
1836, transformers, 6, 4, False, 2, 0, 9.6, 50, 0, 0, 8500, 4.71659013203, 8112859, 1, 6.55282688141, 4.39039802551, 80.944092989
1837, need4speed, 2, 16, False, 2, 0, 2.4, 5, 0, 0, 8500, 1.98316058805, 8107855, 0, 0, 2.69000911713, 64.6905229092
1838, need4speed, 10, 12, False, 2, 0, 0, 30, 0, 0, 15000, 4.35534960032, 14299842, 0, 0, 4.29923295975, 74.1616809368
1839, need4speed, 6, 4, False, 2, 0, 0.6, 5, 0, 0, 9500, 3.66371078491, 9066255, 0, 0, 4.08968782425, 80.714812994
183, need4speed, 2, 12, False, 2, 0, 0, 30, 0, 0, 7000, 2.40738763348, 6679026, 4, 11.3827795982, 3.265625, 76.6495978832
1840, transformers, 6, 12, False, 2, 0, 14.4, 30, 0, 0, 10000, 4.23546373844, 9040798, 0, 0, 3.73513197899, 73.7357668877
1841, transformers, 10, 16, False, 2, 0, 19.2, 30, 0, 0, 10000, 19.8913456031, 3975492, 2, 62.619194746, 22.6238219738, 148.243674994
1842, need4speed, 6, 4, False, 2, 0, 1.2, 5, 0, 0, 8000, 4.34920611382, 7637274, 0, 0, 4.85408091545, 80.8475959301
1843, transformers, 6, 4, False, 2, 0, 2.4, 50, 0, 0, 15000, 2.67751119818, 14291689, 0, 0, 2.49332094193, 74.6657438278
1844, transformers, 2, 12, False, 2, 0, 1.2, 5, 0, 0, 9000, 2.07905286948, 8583339, 1, 3.53646016121, 2.12038993835, 65.6574738026
1845, transformers, 6, 12, False, 2, 0, 14.4, 5, 0, 0, 10000, 20.5131001813, 1937475, 7, 200.834751606, 16.3586039543, 270.300145149
1846, stalingrad, 2, 4, False, 2, 0, 2.4, 50, 0, 0, 8500, 1.98750104904, 8106825, 0, 0, 1.97204995155, 61.9726209641
1847, transformers, 2, 4, False, 2, 0, 14.4, 50, 0, 0, 8500, 2.20128614902, 8107055, 2, 7.11584830284, 2.24442195892, 69.3610639572
1848, need4speed, 6, 12, False, 2, 0, 0.6, 30, 0, 0, 9000, 3.86670929591, 8590233, 0, 0, 4.31332087517, 80.7534697056
1849, stalingrad, 2, 4, False, 2, 0, 9.6, 5, 0, 0, 15000, 2.87872150739, 6217707, 7, 26.2421910763, 2.1388001442, 88.3827021122
184, stalingrad, 2, 4, False, 2, 0, 9.6, 30, 0, 0, 9000, 1.91752874056, 8472935, 0, 0, 1.86573505402, 62.9134049416
1850, stalingrad, 2, 16, False, 2, 0, 19.2, 50, 0, 0, 10000, 1.71846939723, 9402930, 0, 0, 1.67955803871, 61.6801130772
1851, need4speed, 2, 16, False, 2, 0, 14.4, 5, 0, 0, 8500, 8.73048228602, 1928540, 15, 201.73715353, 8.9346871376, 272.67309618
1852, transformers, 2, 16, False, 2, 0, 2.4, 5, 0, 0, 10000, 1.8716637214, 9534865, 0, 0, 1.90573596954, 61.9062800407
1853, transformers, 10, 4, False, 2, 0, 1.2, 5, 0, 0, 15000, 5.35171682494, 14300684, 0, 0, 5.53602313995, 70.2566943169
1854, need4speed, 10, 16, False, 2, 0, 9.6, 50, 0, 0, 9000, 7.24878105521, 8591986, 0, 0, 7.15515494347, 71.1555700302
1855, need4speed, 6, 4, False, 2, 0, 4.8, 30, 0, 0, 10000, 3.48199262619, 9539544, 0, 0, 3.88317203522, 80.6773359776
1856, need4speed, 2, 16, False, 2, 0, 2.4, 30, 0, 0, 7000, 2.40736734483, 6679168, 4, 11.3817300797, 3.26523303986, 76.6483461857
1857, transformers, 2, 16, False, 2, 0, 9.6, 30, 0, 0, 9500, 1.96987555822, 9059552, 0, 0, 2.00827908516, 62.0088319778
1858, transformers, 2, 4, False, 2, 0, 19.2, 5, 0, 0, 10000, 21.8789692879, 910147, 15, 571.059648991, 25.3356621265, 652.553236008
1859, transformers, 10, 4, False, 2, 0, 4.8, 50, 0, 0, 8500, 9.43121443476, 8114847, 0, 0, 9.75088500977, 72.7512300014
185, stalingrad, 6, 12, False, 2, 0, 14.4, 30, 0, 0, 8500, 4.54595031057, 7675121, 0, 0, 4.22956085205, 74.2301898003
1860, stalingrad, 10, 4, False, 2, 0, 0.3, 50, 0, 0, 8500, 8.50668392863, 8114287, 0, 0, 8.30842518806, 71.7984552383
1861, transformers, 10, 16, False, 2, 0, 0.3, 30, 0, 0, 8000, 10.0171817711, 7639759, 0, 0, 10.3604660034, 73.360804081
1862, stalingrad, 10, 16, False, 2, 0, 2.4, 30, 0, 0, 15000, 4.8285208089, 14295151, 0, 0, 4.71612000465, 71.8897619247
1863, need4speed, 6, 16, False, 2, 0, 0.3, 30, 0, 0, 9500, 3.66401772499, 9065586, 0, 0, 4.08980584145, 80.7150788307
1864, stalingrad, 2, 4, False, 2, 0, 0.3, 30, 0, 0, 8500, 1.98731486003, 8107385, 0, 0, 1.97475194931, 61.975135088
1865, stalingrad, 6, 4, False, 2, 0, 4.8, 30, 0, 0, 10000, 3.61728279931, 9541155, 0, 0, 3.60100388527, 74.5319850445
1866, stalingrad, 10, 4, False, 2, 0, 2.4, 30, 0, 0, 9500, 7.61360032218, 9066073, 0, 0, 7.43435883522, 71.8174798489
1867, need4speed, 6, 12, False, 2, 0, 14.4, 30, 0, 0, 8000, 5.00127549171, 6897466, 0, 0, 4.86069107056, 79.8613262177
1868, transformers, 10, 12, False, 2, 0, 2.4, 5, 0, 0, 8000, 10.0210033825, 7637090, 0, 0, 10.3622140884, 73.3626320362
1869, stalingrad, 10, 12, False, 2, 0, 19.2, 50, 0, 0, 15000, 5.00889144625, 13797026, 0, 0, 4.91449594498, 71.6869261265
186, need4speed, 2, 16, False, 2, 0, 4.8, 5, 0, 0, 8500, 2.0044353239, 8003682, 0, 0, 2.69025921822, 64.6905972958
1870, transformers, 10, 4, False, 2, 0, 0, 30, 0, 0, 9500, 8.4395574161, 9067569, 0, 0, 8.72944617271, 71.7298521996
1871, stalingrad, 10, 12, False, 2, 0, 19.2, 5, 0, 0, 9000, 82.8093516827, 841515, 3, 443.501564026, 82.1679668427, 588.670084
1872, need4speed, 2, 12, False, 2, 0, 1.2, 5, 0, 0, 8000, 2.10676101715, 7632191, 1, 2.12047696114, 2.85492277145, 66.9762349129
1873, need4speed, 6, 4, False, 2, 0, 0.6, 30, 0, 0, 8500, 4.09363978704, 8114159, 0, 0, 4.56667709351, 80.7957372665
1874, stalingrad, 2, 16, False, 2, 0, 4.8, 50, 0, 0, 8000, 2.11146895885, 7631008, 2, 4.3076851368, 2.09872102737, 66.4070439339
1875, transformers, 6, 12, False, 2, 0, 1.2, 50, 0, 0, 8000, 5.01091296332, 7636411, 0, 0, 4.6631538868, 74.6637809277
1876, need4speed, 2, 16, False, 2, 0, 0.6, 5, 0, 0, 7000, 2.40735642372, 6679078, 4, 11.3836612701, 3.26503109932, 76.6499960423
1877, stalingrad, 10, 12, False, 2, 0, 1.2, 5, 0, 0, 10000, 7.23309830257, 9543014, 0, 0, 7.06338906288, 71.8271260262
1878, transformers, 6, 12, False, 2, 0, 4.8, 30, 0, 0, 8000, 5.01053684098, 7636946, 0, 0, 4.66243004799, 74.6627860069
1879, transformers, 2, 4, False, 2, 0, 19.2, 50, 0, 0, 8500, 2.31033916473, 7818831, 3, 10.6097040176, 2.24429011345, 72.855079174
187, need4speed, 10, 4, False, 2, 0, 14.4, 5, 0, 0, 7000, 36.7427763343, 1701527, 4, 200.923952341, 29.0234758854, 286.943629026
1880, need4speed, 6, 12, False, 2, 0, 4.8, 50, 0, 0, 10000, 3.48108547529, 9541702, 0, 0, 3.88339805603, 80.6774961948
1881, transformers, 2, 12, False, 2, 0, 14.4, 5, 0, 0, 10000, 9.15378686587, 2069110, 14, 207.462785482, 7.98623204231, 275.451120138
1882, stalingrad, 2, 16, False, 2, 0, 14.4, 30, 0, 0, 15000, 1.37762167454, 12235902, 0, 0, 1.33309698105, 61.7637188435
1883, stalingrad, 2, 4, False, 2, 0, 0.3, 50, 0, 0, 15000, 1.12884952227, 14272428, 0, 0, 1.12104511261, 62.5496411324
1884, stalingrad, 6, 4, False, 2, 0, 2.4, 5, 0, 0, 7000, 5.16443729401, 6682837, 0, 0, 5.13919901848, 75.1398251057
1885, transformers, 2, 4, False, 2, 0, 0.6, 30, 0, 0, 8500, 2.2010320425, 8107678, 2, 7.10976696014, 2.24410891533, 69.3550927639
1886, need4speed, 10, 12, False, 2, 0, 2.4, 30, 0, 0, 9500, 6.86821308732, 9067914, 0, 0, 6.77967596054, 70.7803871632
1887, transformers, 2, 16, False, 2, 0, 2.4, 30, 0, 0, 7000, 2.67159512043, 6679565, 5, 20.3118383884, 2.72436094284, 83.0370771885
1888, need4speed, 2, 16, False, 2, 0, 2.4, 50, 0, 0, 9500, 1.7755146565, 9055978, 0, 0, 2.40721702576, 64.407834053
1889, need4speed, 10, 4, False, 2, 0, 4.8, 50, 0, 0, 8500, 7.67376089096, 8116035, 0, 0, 7.57343292236, 75.8035750389
188, transformers, 10, 4, False, 2, 0, 0.3, 30, 0, 0, 8000, 10.021168266, 7636874, 1, 0.362343788147, 10.3614940643, 73.3620700836
1890, need4speed, 2, 4, False, 2, 0, 0.3, 30, 0, 0, 15000, 1.12727705125, 14263636, 0, 0, 1.52966618538, 64.7440321445
1891, transformers, 6, 16, False, 2, 0, 0.6, 50, 0, 0, 10000, 4.00998091698, 9542655, 0, 0, 3.73284506798, 73.7332131863
1892, stalingrad, 2, 16, False, 2, 0, 9.6, 5, 0, 0, 10000, 2.92849553426, 5829309, 7, 27.4873209, 3.31910300255, 90.8079268932
1893, stalingrad, 6, 12, False, 2, 0, 0, 30, 0, 0, 8000, 4.51950577327, 7636444, 0, 0, 4.49741792679, 74.4980678558
1894, need4speed, 10, 4, False, 2, 0, 0.3, 30, 0, 0, 7000, 9.31505671144, 6685853, 1, 11.459141016, 9.196849823, 88.0794661045
1895, stalingrad, 6, 12, False, 2, 0, 19.2, 50, 0, 0, 9000, 4.11859001432, 8400805, 0, 0, 3.99993991852, 74.4739499092
1896, stalingrad, 6, 4, False, 2, 0, 2.4, 50, 0, 0, 9500, 3.8074349165, 9064537, 0, 0, 3.78827500343, 74.5058760643
1897, transformers, 2, 12, False, 2, 0, 0.6, 30, 0, 0, 10000, 1.87185681661, 9533953, 0, 0, 1.90973496437, 61.9100561142
1898, stalingrad, 10, 4, False, 2, 0, 1.2, 5, 0, 0, 9500, 7.61269695418, 9067121, 0, 0, 7.43406820297, 71.816696167
1899, transformers, 10, 4, False, 2, 0, 2.4, 30, 0, 0, 15000, 5.35138576371, 14300753, 0, 0, 5.53518891335, 70.2522747517
189, need4speed, 6, 12, False, 2, 0, 0.6, 50, 0, 0, 8000, 4.34928574562, 7637013, 0, 0, 4.85301184654, 79.8534388542
1900, transformers, 2, 16, False, 2, 0, 1.2, 5, 0, 0, 10000, 1.87215004762, 9532552, 0, 0, 1.90879702568, 61.9091119766
